country_code,year,country,parts,JTAS_code,toprunner,import_value,import_unit,distance,pop,popjp,GDP,GDPjp,GDPcap,GDPcapjp,area,gatt_o,pta_bb,fta_wto,fta_bb,fta_hmr,eu
SWE,2004,Sweden,0,'203,1,129831,89252,8226.76025,8.993531227,127.7610016,3.81706E+11,4.66E+12,42442.27734,36441.50391,449964,1,NA,0,NA,0,1
SWE,2005,Sweden,0,'203,1,133816,88744,8226.76025,9.029571533,127.7730026,3.89043E+11,4.57E+12,43085.42188,35781.16406,449964,1,NA,0,NA,0,1
SWE,2006,Sweden,0,'203,1,198483,124697,8226.76025,9.080505371,127.7559967,4.20029E+11,4.36E+12,46256.16406,34102.11328,449964,1,NA,0,NA,0,1
SWE,2007,Sweden,0,'203,1,179538,92378,8226.76025,9.14809227,127.770752,4.87818E+11,4.36E+12,53324.61328,34095.02344,449964,1,NA,0,NA,NA,1
SWE,2008,Sweden,0,'203,1,139878,74523,8226.76025,9.219636917,127.7040405,5.13966E+11,4.85E+12,55746.85156,37972.05469,449964,1,NA,0,NA,NA,1
SWE,2009,Sweden,0,'203,1,91850,53300,8226.76025,9.29851532,127.5579605,4.29656E+11,5.04E+12,46206.94141,39473.36719,449964,1,NA,0,NA,NA,1
SWE,2010,Sweden,0,'203,1,68658,42789,8226.76025,9.378126144,127.4504623,4.88378E+11,5.50E+12,52076.25391,43117.82813,449964,1,NA,0,NA,NA,1
SWE,2011,Sweden,0,'203,1,43115,27759,8226.76025,9.449213028,127.817276,5.6311E+11,5.91E+12,59593.28906,46203.69922,449964,1,NA,0,NA,NA,1
SWE,2012,Sweden,0,'203,1,4080,2838,8226.76025,9.519373894,127.5614853,5.43881E+11,5.95E+12,57134.07813,46679.26563,449964,1,NA,0,NA,NA,1
SWE,2015,Sweden,0,'203,1,513,105,8226.76025,9.79887104,126.9584732,4.95624E+11,4.12E+12,50579.67188,32477.21484,449964,1,NA,0,NA,NA,1
SWE,2016,Sweden,0,'203,1,798,153,8226.76025,NA,NA,5.1446E+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOR,1993,Norway,0,'202,0,476,150,8332.627633,4.311991215,124.5360031,1.18168E+11,4.41E+12,27404.58789,35451.29688,323752,1,NA,0,NA,0,0
NOR,1997,Norway,0,'202,0,56911,3708,8332.627633,4.405157089,126.0910034,1.58223E+11,4.32E+12,35917.6875,34294.89844,323752,1,NA,0,NA,0,0
NOR,2000,Norway,0,'202,1,1151,614,8332.627633,4.490966797,126.8700027,1.68289E+11,4.73E+12,37472.67578,37291.70313,323752,1,NA,0,NA,0,0
NOR,2001,Norway,0,'202,1,1151,614,8332.627633,4.51375103,127.1490021,1.70923E+11,4.16E+12,37867.14063,32716.41797,323752,1,NA,0,NA,0,0
NOR,2002,Norway,0,'202,1,870,372,8332.627633,4.538158894,127.4449997,1.91927E+11,3.98E+12,42291.82422,31235.58789,323752,1,NA,0,NA,0,0
NOR,2003,Norway,0,'202,1,5525,2107,8332.627633,4.564855099,127.7180023,2.24881E+11,4.30E+12,49263.51172,33690.9375,323752,1,NA,0,NA,0,0
NOR,2004,Norway,0,'202,1,5086,2043,8332.627633,4.591909885,127.7610016,2.60029E+11,4.66E+12,56627.66016,36441.50391,323752,1,NA,0,NA,0,0
NOR,2012,Norway,0,'202,1,1325,680,8332.627633,5.018572807,127.5614853,5.0003E+11,5.95E+12,99635.88281,46679.26563,323752,1,NA,0,NA,NA,0
NOR,2016,Norway,0,'202,1,397,113,8332.627633,NA,NA,3.71075E+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DNK,1988,Denmark,0,'204,0,227390,328442,8651.318151,5.129516125,122.612999,1.15112E+11,3.02E+12,22441.08789,24592.77344,43094,1,0,0,0,0,1
DNK,1989,Denmark,0,'204,0,182339,252774,8651.318151,5.132594109,123.1159973,1.11887E+11,3.02E+12,21799.27734,24505.76758,43094,1,0,0,0,0,1
DNK,1990,Denmark,0,'204,0,310812,328434,8651.318151,5.140939236,123.5370026,1.38095E+11,3.10E+12,26861.79883,25123.63281,43094,1,0,0,0,0,1
DNK,1991,Denmark,0,'204,0,294893,323380,8651.318151,5.154297829,123.9209976,1.38965E+11,3.54E+12,26960.97852,28540.77148,43094,1,0,0,0,0,1
DNK,1992,Denmark,0,'204,0,223146,231816,8651.318151,5.171370029,124.2289963,1.52691E+11,3.85E+12,29526.16797,31013.64844,43094,1,0,0,0,0,1
DNK,1993,Denmark,0,'204,0,252632,338301,8651.318151,5.188628197,124.5360031,1.42963E+11,4.41E+12,27553.12109,35451.29688,43094,1,0,0,0,0,1
DNK,1994,Denmark,0,'204,0,836340,1372694,8651.318151,5.206180096,124.9609985,1.56145E+11,4.85E+12,29992.22266,38814.89453,43094,1,0,0,0,0,1
DNK,1995,Denmark,0,'204,0,1014195,1542383,8651.318151,5.233373165,125.439003,1.85007E+11,5.33E+12,35351.37891,42522.06641,43094,1,0,0,0,0,1
DNK,1996,Denmark,0,'204,0,1220154,1529958,8651.318151,5.263073921,125.7610016,1.87632E+11,4.71E+12,35650.72656,37421.67578,43094,1,0,0,0,0,1
DNK,1997,Denmark,0,'204,0,748354,1000421,8651.318151,5.284990788,126.0910034,1.73538E+11,4.32E+12,32835.92969,34294.89844,43094,1,0,0,0,0,1
DNK,1998,Denmark,0,'204,0,817713,1010669,8651.318151,5.304218769,126.4100037,1.76992E+11,3.91E+12,33368.15625,30967.28711,43094,1,0,0,0,0,1
DNK,1999,Denmark,0,'204,1,720069,1189581,8651.318151,5.321798801,126.6500015,1.77965E+11,4.43E+12,33440.80078,34998.80859,43094,1,0,0,0,0,1
DNK,2000,Denmark,0,'204,1,614761,1238961,8651.318151,5.339615822,126.8700027,1.64159E+11,4.73E+12,30743.56055,37291.70313,43094,1,0,0,0,0,1
DNK,2001,Denmark,0,'204,1,1373214,2569425,8651.318151,5.358782768,127.1490021,1.64791E+11,4.16E+12,30751.65039,32716.41797,43094,1,0,0,0,0,1
DNK,2002,Denmark,0,'204,1,606063,968839,8651.318151,5.375930786,127.4449997,1.78635E+11,3.98E+12,33228.69531,31235.58789,43094,1,0,0,0,0,1
DNK,2003,Denmark,0,'204,1,782532,1113027,8651.318151,5.390573978,127.7180023,2.18096E+11,4.30E+12,40458.76953,33690.9375,43094,1,0,0,0,0,1
DNK,2004,Denmark,0,'204,1,1102013,1577456,8651.318151,5.404522896,127.7610016,2.51245E+11,4.66E+12,46487.82813,36441.50391,43094,1,0,0,0,0,1
DNK,2005,Denmark,0,'204,1,928846,1221782,8651.318151,5.419432163,127.7730026,2.64559E+11,4.57E+12,48816.75391,35781.16406,43094,1,0,0,0,0,1
DNK,2006,Denmark,0,'204,1,1044957,1251249,8651.318151,5.437272072,127.7559967,2.82962E+11,4.36E+12,52041.19531,34102.11328,43094,1,NA,0,NA,0,1
DNK,2007,Denmark,0,'204,1,1231472,1258951,8651.318151,5.461438179,127.770752,3.195E+11,4.36E+12,58501.125,34095.02344,43094,1,NA,0,NA,NA,1
DNK,2008,Denmark,0,'204,1,893660,885224,8651.318151,5.493620872,127.7040405,3.52589E+11,4.85E+12,64181.60547,37972.05469,43094,1,NA,0,NA,NA,1
DNK,2009,Denmark,0,'204,1,649510,686279,8651.318151,5.523095131,127.5579605,3.19764E+11,5.04E+12,57895.85938,39473.36719,43094,1,NA,0,NA,NA,1
DNK,2010,Denmark,0,'204,1,584448,712224,8651.318151,5.547682762,127.4504623,3.19812E+11,5.50E+12,57647.92578,43117.82813,43094,1,NA,0,NA,NA,1
DNK,2011,Denmark,0,'204,1,529822,690439,8651.318151,5.570571899,127.817276,3.41498E+11,5.91E+12,61303.92969,46203.69922,43094,1,NA,0,NA,NA,1
DNK,2012,Denmark,0,'204,1,498711,618920,8651.318151,5.591571808,127.5614853,3.22277E+11,5.95E+12,57636.12891,46679.26563,43094,1,NA,0,NA,NA,1
DNK,2013,Denmark,0,'204,1,809912,752434,8651.318151,5.613706112,127.338623,3.35878E+11,4.92E+12,59831.69141,38633.70703,43094,1,NA,0,NA,NA,1
DNK,2014,Denmark,0,'204,1,809608,697518,8651.318151,5.643475056,127.1317978,3.46119E+11,4.60E+12,61330.91016,36152.69141,43094,1,NA,0,NA,NA,1
DNK,2015,Denmark,0,'204,1,751496,673416,8651.318151,5.676002026,126.9584732,2.95091E+11,4.12E+12,51989.29297,32477.21484,43094,1,NA,0,NA,NA,1
DNK,2016,Denmark,0,'204,1,793805,782796,8651.318151,NA,NA,3.069E+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DNK,2017,Denmark,0,'204,1,874936,838527,8651.318151,NA,NA,3.24872E+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DNK,2018,Denmark,0,'204,1,728188,647102,8651.318151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUR,1994,Turkey,0,'234,0,278,144,8718.032066,57.61344147,124.9609985,1.3069E+11,4.85E+12,2268.397217,38814.89453,780576,1,NA,0,NA,0,0
TUR,1995,Turkey,0,'234,0,202,72,8718.032066,58.52231979,125.439003,1.69486E+11,5.33E+12,2896.090576,42522.06641,780576,1,NA,0,NA,0,0
TUR,1996,Turkey,0,'234,0,15972,41452,8718.032066,59.44250107,125.7610016,1.81476E+11,4.71E+12,3052.959717,37421.67578,780576,1,NA,0,NA,0,0
TUR,1997,Turkey,0,'234,0,1812,802,8718.032066,60.37241364,126.0910034,1.89835E+11,4.32E+12,3144.393799,34294.89844,780576,1,NA,0,NA,0,0
TUR,1998,Turkey,0,'234,0,370,202,8718.032066,61.30820465,126.4100037,2.69287E+11,3.91E+12,4392.350098,30967.28711,780576,1,NA,0,NA,0,0
TUR,2000,Turkey,0,'234,1,979,2335,8718.032066,63.17448425,126.8700027,2.66568E+11,4.73E+12,4219.544434,37291.70313,780576,1,NA,0,NA,0,0
TUR,2001,Turkey,0,'234,1,1551,3535,8718.032066,64.10029602,127.1490021,1.96005E+11,4.16E+12,3057.790527,32716.41797,780576,1,NA,0,NA,0,0
TUR,2002,Turkey,0,'234,1,916,556,8718.032066,65.02230072,127.4449997,2.32535E+11,3.98E+12,3576.227783,31235.58789,780576,1,NA,0,NA,0,0
TUR,2003,Turkey,0,'234,1,574,360,8718.032066,65.93826294,127.7180023,3.03005E+11,4.30E+12,4595.288086,33690.9375,780576,1,NA,0,NA,0,0
TUR,2004,Turkey,0,'234,1,584,420,8718.032066,66.84563446,127.7610016,3.92166E+11,4.66E+12,5866.744629,36441.50391,780576,1,NA,0,NA,0,0
TUR,2005,Turkey,0,'234,1,3036,2016,8718.032066,67.74304962,127.7730026,4.8298E+11,4.57E+12,7129.584961,35781.16406,780576,1,NA,0,NA,0,0
TUR,2006,Turkey,0,'234,1,36320,28655,8718.032066,68.62633514,127.7559967,5.309E+11,4.36E+12,7736.098633,34102.11328,780576,1,NA,0,NA,0,0
TUR,2007,Turkey,0,'234,1,26039,18414,8718.032066,69.49651337,127.770752,6.47155E+11,4.36E+12,9312.051758,34095.02344,780576,1,NA,0,NA,NA,0
TUR,2008,Turkey,0,'234,1,25294,12316,8718.032066,70.36351013,127.7040405,7.30338E+11,4.85E+12,10379.49219,37972.05469,780576,1,NA,0,NA,NA,0
TUR,2009,Turkey,0,'234,1,43648,28359,8718.032066,71.24108124,127.5579605,6.14554E+11,5.04E+12,8626.398438,39473.36719,780576,1,NA,0,NA,NA,0
TUR,2010,Turkey,0,'234,1,26036,17396,8718.032066,72.13754272,127.4504623,7.31168E+11,5.50E+12,10135.74902,43117.82813,780576,1,NA,0,NA,NA,0
TUR,2011,Turkey,0,'234,1,25875,15256,8718.032066,73.05863953,127.817276,7.74754E+11,5.91E+12,10604.55176,46203.69922,780576,1,NA,0,NA,NA,0
TUR,2012,Turkey,0,'234,1,65059,52241,8718.032066,73.99713135,127.5614853,7.88863E+11,5.95E+12,10660.72852,46679.26563,780576,1,NA,0,NA,NA,0
TUR,2013,Turkey,0,'234,1,42215,24328,8718.032066,74.93264008,127.338623,8.22135E+11,4.92E+12,10971.65625,38633.70703,780576,1,NA,0,NA,NA,0
TUR,2014,Turkey,0,'234,1,103828,41850,8718.032066,77.52378845,127.1317978,7.98782E+11,4.60E+12,10303.69824,36152.69141,780576,1,NA,0,NA,NA,0
TUR,2015,Turkey,0,'234,1,103707,43484,8718.032066,78.66583252,126.9584732,7.1788E+11,4.12E+12,9125.6875,32477.21484,780576,1,NA,0,NA,NA,0
TUR,2016,Turkey,0,'234,1,84107,38075,8718.032066,NA,NA,8.63722E+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUR,2017,Turkey,0,'234,1,93711,40112,8718.032066,NA,NA,8.51102E+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUR,2018,Turkey,0,'234,1,99663,41433,8718.032066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SAU,1988,Saudi Arabia,0,'137,0,265,70,8853.633677,15.10778522,122.612999,88256077824,3.02E+12,5841.761719,24592.77344,2153168,0,NA,0,NA,0,0
SAU,1989,Saudi Arabia,0,'137,0,492,160,8853.633677,15.66508579,123.1159973,95344459776,3.02E+12,6086.430664,24505.76758,2153168,0,NA,0,NA,0,0
SAU,2012,Saudi Arabia,0,'137,1,220,288,8853.633677,28.28785515,127.5614853,7.33956E+11,5.95E+12,25945.9668,46679.26563,2153168,1,NA,0,NA,NA,0
CZE,1992,Czech Republic,0,'226,0,205,96,8935.202271,10.31912327,124.2289963,34451992576,3.85E+12,3338.655029,31013.64844,78864,1,0,0,0,NA,0
CZE,2005,Czech Republic,0,'245,1,11519,1589,8935.202271,10.21121597,127.7730026,1.3599E+11,4.57E+12,13317.7207,35781.16406,78864,1,0,0,0,0,1
CZE,2008,Czech Republic,0,'245,1,1088,200,8935.202271,10.38460255,127.7040405,2.35205E+11,4.85E+12,22649.42578,37972.05469,78864,1,NA,0,NA,NA,1
CZE,2015,Czech Republic,0,'245,1,8167,3181,8935.202271,10.55121899,126.9584732,1.85156E+11,4.12E+12,17548.33789,32477.21484,78864,1,NA,0,NA,NA,1
HUN,1988,Hungary,0,'227,0,1039,1491,8943.926117,10.59648705,122.612999,28572000256,3.02E+12,2696.365234,24592.77344,93032,1,0,0,0,0,0
HUN,1989,Hungary,0,'227,0,1715,2256,8943.926117,10.48171902,123.1159973,29167368192,3.02E+12,2782.689453,24505.76758,93032,1,0,0,0,0,0
HUN,1990,Hungary,0,'227,0,13837,17695,8943.926117,10.37398815,123.5370026,33055449088,3.10E+12,3186.378174,25123.63281,93032,1,0,0,0,0,0
HUN,1991,Hungary,0,'227,0,13699,15014,8943.926117,10.37339973,123.9209976,34559393792,3.54E+12,3331.539795,28540.77148,93032,1,0,0,0,0,0
HUN,1992,Hungary,0,'227,0,28879,28637,8943.926117,10.3693409,124.2289963,38514171904,3.85E+12,3714.235352,31013.64844,93032,1,0,0,0,0,0
HUN,1993,Hungary,0,'227,0,48096,41133,8943.926117,10.35752296,124.5360031,39900741632,4.41E+12,3852.343994,35451.29688,93032,1,0,0,0,0,0
HUN,1994,Hungary,0,'227,0,16686,13548,8943.926117,10.34335518,124.9609985,42925506560,4.85E+12,4150.056152,38814.89453,93032,1,0,0,0,0,0
HUN,1995,Hungary,0,'227,0,20676,15776,8943.926117,10.32896519,125.439003,46166298624,5.33E+12,4469.595703,42522.06641,93032,1,0,0,0,0,0
HUN,1996,Hungary,0,'227,0,101546,71662,8943.926117,10.31123829,125.7610016,46448783360,4.71E+12,4504.675781,37421.67578,93032,1,0,0,0,0,0
HUN,1997,Hungary,0,'227,0,159822,116295,8943.926117,10.29048634,126.0910034,47070175232,4.32E+12,4574.14502,34294.89844,93032,1,0,0,0,0,0
HUN,1998,Hungary,0,'227,0,137302,96595,8943.926117,10.26657009,126.4100037,48548470784,3.91E+12,4728.791504,30967.28711,93032,1,0,0,0,0,0
HUN,1999,Hungary,0,'227,1,138636,163205,8943.926117,10.23752975,126.6500015,48965869568,4.43E+12,4782.977051,34998.80859,93032,1,0,0,0,0,0
HUN,2000,Hungary,0,'227,1,176821,248131,8943.926117,10.21097088,126.8700027,47110414336,4.73E+12,4613.705566,37291.70313,93032,1,0,0,0,0,0
HUN,2001,Hungary,0,'227,1,358403,563281,8943.926117,10.18757629,127.1490021,53533392896,4.16E+12,5254.772461,32716.41797,93032,1,0,0,0,0,0
HUN,2002,Hungary,0,'227,1,305665,601480,8943.926117,10.15860844,127.4449997,67366285312,3.98E+12,6631.448242,31235.58789,93032,1,0,0,0,0,0
HUN,2003,Hungary,0,'227,1,355756,698725,8943.926117,10.12955189,127.7180023,84738408448,4.30E+12,8365.464844,33690.9375,93032,1,0,0,0,0,0
HUN,2004,Hungary,0,'227,1,373550,733405,8943.926117,10.10714626,127.7610016,1.03157E+11,4.66E+12,10206.3252,36441.50391,93032,1,0,0,0,0,1
HUN,2005,Hungary,0,'227,1,211575,370239,8943.926117,10.08706474,127.7730026,1.1189E+11,4.57E+12,11092.43164,35781.16406,93032,1,0,0,0,0,1
HUN,2006,Hungary,0,'227,1,184565,331982,8943.926117,10.07137012,127.7559967,1.14238E+11,4.36E+12,11342.89063,34102.11328,93032,1,NA,0,NA,0,1
HUN,2007,Hungary,0,'227,1,159951,234883,8943.926117,10.05578041,127.770752,1.3858E+11,4.36E+12,13781.13965,34095.02344,93032,1,NA,0,NA,NA,1
HUN,2008,Hungary,0,'227,1,137642,196658,8943.926117,10.03818798,127.7040405,1.56579E+11,4.85E+12,15598.32227,37972.05469,93032,1,NA,0,NA,NA,1
HUN,2009,Hungary,0,'227,1,126334,224023,8943.926117,10.02264977,127.5579605,1.2936E+11,5.04E+12,12906.75,39473.36719,93032,1,NA,0,NA,NA,1
HUN,2010,Hungary,0,'227,1,65489,143538,8943.926117,10.00002289,127.4504623,1.29586E+11,5.50E+12,12958.53027,43117.82813,93032,1,NA,0,NA,NA,1
HUN,2011,Hungary,0,'227,1,82648,176070,8943.926117,9.971727371,127.817276,1.3944E+11,5.91E+12,13983.49707,46203.69922,93032,1,NA,0,NA,NA,1
HUN,2012,Hungary,0,'227,1,78220,188398,8943.926117,9.920362473,127.5614853,1.26825E+11,5.95E+12,12784.29492,46679.26563,93032,1,NA,0,NA,NA,1
HUN,2013,Hungary,0,'227,1,80297,160082,8943.926117,9.897247314,127.338623,1.33424E+11,4.92E+12,13480.91016,38633.70703,93032,1,NA,0,NA,NA,1
HUN,2014,Hungary,0,'227,1,63988,109946,8943.926117,9.86646843,127.1317978,1.39295E+11,4.60E+12,14117.97656,36152.69141,93032,1,NA,0,NA,NA,1
HUN,2015,Hungary,0,'227,1,49021,92216,8943.926117,9.844685555,126.9584732,1.21715E+11,4.12E+12,12363.54395,32477.21484,93032,1,NA,0,NA,NA,1
HUN,2016,Hungary,0,'227,1,27090,57447,8943.926117,NA,NA,1.25817E+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,2017,Hungary,0,'227,1,36565,20215,8943.926117,NA,NA,1.39135E+11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUN,2018,Hungary,0,'227,1,31754,15923,8943.926117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEU,1988,Germany,0,'213,0,185418,155887,9086.036956,78.1446228,122.612999,1.39593E+12,3.02E+12,17863.4375,24592.77344,357325,1,0,0,0,0,1
DEU,1989,Germany,0,'213,0,374298,343323,9086.036956,78.75128174,123.1159973,1.39367E+12,3.02E+12,17697.16406,24505.76758,357325,1,0,0,0,0,1
DEU,1990,Germany,0,'213,0,335237,221255,9086.036956,79.43302917,123.5370026,1.76497E+12,3.10E+12,22219.57227,25123.63281,357325,1,0,0,0,0,1
DEU,1991,Germany,0,'213,0,350749,227254,9086.036956,80.01389313,123.9209976,1.86187E+12,3.54E+12,23269.38281,28540.77148,357325,1,0,0,0,0,1
DEU,1992,Germany,0,'213,0,269295,185690,9086.036956,80.62459564,124.2289963,2.12313E+12,3.85E+12,26333.53906,31013.64844,357325,1,0,0,0,0,1
DEU,1993,Germany,0,'213,0,116615,85406,9086.036956,81.15636444,124.5360031,2.06856E+12,4.41E+12,25488.51758,35451.29688,357325,1,0,0,0,0,1
DEU,1994,Germany,0,'213,0,67191,60337,9086.036956,81.43834686,124.9609985,2.20597E+12,4.85E+12,27087.56055,38814.89453,357325,1,0,0,0,0,1
DEU,1995,Germany,0,'213,0,166366,172734,9086.036956,81.67805481,125.439003,2.5905E+12,5.33E+12,31715.99805,42522.06641,357325,1,0,0,0,0,1
DEU,1996,Germany,0,'213,0,265945,249433,9086.036956,81.91483307,125.7610016,2.50157E+12,4.71E+12,30538.70117,37421.67578,357325,1,0,0,0,0,1
DEU,1997,Germany,0,'213,0,215501,172948,9086.036956,82.03477478,126.0910034,2.21594E+12,4.32E+12,27012.16992,34294.89844,357325,1,0,0,0,0,1
DEU,1998,Germany,0,'213,0,171270,126110,9086.036956,82.04719543,126.4100037,2.23991E+12,3.91E+12,27300.30273,30967.28711,357325,1,0,0,0,0,1
DEU,1999,Germany,0,'213,1,195390,165503,9086.036956,82.10024261,126.6500015,2.19669E+12,4.43E+12,26756.15039,34998.80859,357325,1,0,0,0,0,1
DEU,2000,Germany,0,'213,1,240226,231882,9086.036956,82.2115097,126.8700027,1.94721E+12,4.73E+12,23685.34961,37291.70313,357325,1,0,0,0,0,1
DEU,2001,Germany,0,'213,1,415665,389811,9086.036956,82.34992218,127.1490021,1.94793E+12,4.16E+12,23654.2832,32716.41797,357325,1,0,0,0,0,1
DEU,2002,Germany,0,'213,1,214431,195068,9086.036956,82.48849487,127.4449997,2.0763E+12,3.98E+12,25170.82422,31235.58789,357325,1,0,0,0,0,1
DEU,2003,Germany,0,'213,1,231869,206904,9086.036956,82.53417969,127.7180023,2.50231E+12,4.30E+12,30318.51367,33690.9375,357325,1,0,0,0,0,1
DEU,2004,Germany,0,'213,1,261819,207169,9086.036956,82.51625824,127.7610016,2.81559E+12,4.66E+12,34121.67578,36441.50391,357325,1,0,0,0,0,1
DEU,2005,Germany,0,'213,1,286799,218592,9086.036956,82.46942139,127.7730026,2.85756E+12,4.57E+12,34649.91797,35781.16406,357325,1,0,0,0,0,1
DEU,2006,Germany,0,'213,1,296580,203038,9086.036956,82.37644958,127.7559967,2.99847E+12,4.36E+12,36399.55859,34102.11328,357325,1,NA,0,NA,0,1
DEU,2007,Germany,0,'213,1,343629,223368,9086.036956,82.26637268,127.770752,3.43551E+12,4.36E+12,41760.76563,34095.02344,357325,1,NA,0,NA,NA,1
DEU,2008,Germany,0,'213,1,213632,135101,9086.036956,82.11009979,127.7040405,3.74706E+12,4.85E+12,45634.52344,37972.05469,357325,1,NA,0,NA,NA,1
DEU,2009,Germany,0,'213,1,154799,126651,9086.036956,81.9023056,127.5579605,3.41277E+12,5.04E+12,41668.79297,39473.36719,357325,1,NA,0,NA,NA,1
DEU,2010,Germany,0,'213,1,115332,82164,9086.036956,81.77693176,127.4504623,3.41201E+12,5.50E+12,41723.36719,43117.82813,357325,1,NA,0,NA,NA,1
DEU,2011,Germany,0,'213,1,110557,68384,9086.036956,81.79767609,127.817276,3.75211E+12,5.91E+12,45870.62109,46203.69922,357325,1,NA,0,NA,NA,1
DEU,2012,Germany,0,'213,1,73068,50938,9086.036956,80.4258194,127.5614853,3.53324E+12,5.95E+12,43931.69141,46679.26563,357325,1,NA,0,NA,NA,1
DEU,2013,Germany,0,'213,1,131774,72786,9086.036956,80.62178802,127.338623,3.73026E+12,4.92E+12,46268.64063,38633.70703,357325,1,NA,0,NA,NA,1
DEU,2014,Germany,0,'213,1,150580,62604,9086.036956,80.98249817,127.1317978,3.87928E+12,4.60E+12,47902.65625,36152.69141,357325,1,NA,0,NA,NA,1
DEU,2015,Germany,0,'213,1,169977,85359,9086.036956,81.41314697,126.9584732,3.36345E+12,4.12E+12,41313.3125,32477.21484,357325,1,NA,0,NA,NA,1
DEU,2016,Germany,0,'213,1,51048,26339,9086.036956,NA,NA,3.4778E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEU,2017,Germany,0,'213,1,77380,48360,9086.036956,NA,NA,3.67744E+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEU,2018,Germany,0,'213,1,104098,62514,9086.036956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AUT,1988,Austria,0,'225,0,15778,16628,9110.659675,7.585317135,122.612999,1.33018E+11,3.02E+12,17536.27148,24592.77344,83858,1,0,0,0,0,0
AUT,1989,Austria,0,'225,0,41626,42729,9110.659675,7.619566917,123.1159973,1.32785E+11,3.02E+12,17426.86328,24505.76758,83858,1,0,0,0,0,0
AUT,1990,Austria,0,'225,0,32200,26909,9110.659675,7.67784977,123.5370026,1.66062E+11,3.10E+12,21628.75977,25123.63281,83858,1,0,0,0,0,0
AUT,1991,Austria,0,'225,0,23078,22452,9110.659675,7.754890919,123.9209976,1.73376E+11,3.54E+12,22356.92383,28540.77148,83858,1,0,0,0,0,0
AUT,1992,Austria,0,'225,0,35649,31909,9110.659675,7.840709209,124.2289963,1.94608E+11,3.85E+12,24820.22656,31013.64844,83858,1,0,0,0,0,0
AUT,1993,Austria,0,'225,0,22895,23988,9110.659675,7.905632973,124.5360031,1.89921E+11,4.41E+12,24023.51563,35451.29688,83858,1,0,0,0,0,0
AUT,1994,Austria,0,'225,0,32762,35590,9110.659675,7.936118126,124.9609985,2.03045E+11,4.85E+12,25584.91797,38814.89453,83858,1,0,0,0,0,0
AUT,1995,Austria,0,'225,0,140425,168226,9110.659675,7.94827795,125.439003,2.40458E+11,5.33E+12,30252.79492,42522.06641,83858,1,0,0,0,0,1
AUT,1996,Austria,0,'225,0,243611,218017,9110.659675,7.9590168,125.7610016,2.3672E+11,4.71E+12,29742.42773,37421.67578,83858,1,0,0,0,0,1
AUT,1997,Austria,0,'225,0,125207,124010,9110.659675,7.968040943,126.0910034,2.12323E+11,4.32E+12,26646.88477,34294.89844,83858,1,0,0,0,0,1
AUT,1998,Austria,0,'225,0,80045,75896,9110.659675,7.976788998,126.4100037,2.17684E+11,3.91E+12,27289.63086,30967.28711,83858,1,0,0,0,0,1
AUT,1999,Austria,0,'225,1,111389,123827,9110.659675,7.992323875,126.6500015,2.16725E+11,4.43E+12,27116.67578,34998.80859,83858,1,0,0,0,0,1
AUT,2000,Austria,0,'225,1,57509,72410,9110.659675,8.011566162,126.8700027,1.96422E+11,4.73E+12,24517.26758,37291.70313,83858,1,0,0,0,0,1
AUT,2001,Austria,0,'225,1,147425,178435,9110.659675,8.042292595,127.1490021,1.96954E+11,4.16E+12,24489.73633,32716.41797,83858,1,0,0,0,0,1
AUT,2002,Austria,0,'225,1,143610,148089,9110.659675,8.081956863,127.4449997,2.12971E+11,3.98E+12,26351.37695,31235.58789,83858,1,0,0,0,0,1
AUT,2003,Austria,0,'225,1,242366,215792,9110.659675,8.121422768,127.7180023,2.60721E+11,4.30E+12,32102.93164,33690.9375,83858,1,0,0,0,0,1
AUT,2004,Austria,0,'225,1,262974,269048,9110.659675,8.171965599,127.7610016,2.9987E+11,4.66E+12,36694.99609,36441.50391,83858,1,0,0,0,0,1
AUT,2005,Austria,0,'225,1,235245,206702,9110.659675,8.227828979,127.7730026,3.14641E+11,4.57E+12,38241.08984,35781.16406,83858,1,0,0,0,0,1
AUT,2006,Austria,0,'225,1,378516,282397,9110.659675,8.268641472,127.7559967,3.34292E+11,4.36E+12,40428.92188,34102.11328,83858,1,NA,0,NA,0,1
AUT,2007,Austria,0,'225,1,405320,277662,9110.659675,8.300787926,127.770752,3.86439E+11,4.36E+12,46554.51172,34095.02344,83858,1,NA,0,NA,NA,1
